quote_id,collection_date,advance_days,travel_date,origin,destination,airline,base_fare,taxes,total_fare
298,2026-08-04,1,2026-08-05,MAA,DEL,IndiGo,10046.4,2280.47,12326.87
299,2026-08-04,1,2026-08-05,MAA,DEL,IndiGo,9761.48,2215.8,11977.28
300,2026-08-04,1,2026-08-05,MAA,DEL,Air India,11142.98,2529.39,13672.37
301,2026-08-04,1,2026-08-05,MAA,DEL,Air India,12273.7,2786.05,15059.75
302,2026-08-04,1,2026-08-05,MAA,DEL,SpiceJet,10411.93,2363.44,12775.37
303,2026-08-04,1,2026-08-05,MAA,DEL,SpiceJet,9603.04,2179.83,11782.87
304,2026-08-04,1,2026-08-05,MAA,DEL,Akasa Air,10553.73,2395.63,12949.36
305,2026-08-04,1,2026-08-05,MAA,DEL,Akasa Air,11024.95,2502.6,13527.55
306,2026-08-04,1,2026-08-05,MAA,DEL,Akasa Air,9523.63,2161.81,11685.44
307,2026-08-04,7,2026-08-11,MAA,DEL,IndiGo,7848.2,1781.49,9629.69
308,2026-08-04,7,2026-08-11,MAA,DEL,IndiGo,8953.3,2032.34,10985.64
309,2026-08-04,7,2026-08-11,MAA,DEL,Air India,10133.32,2300.2,12433.52
310,2026-08-04,7,2026-08-11,MAA,DEL,Air India,10092.54,2290.95,12383.49
311,2026-08-04,7,2026-08-11,MAA,DEL,Air India,8782.2,1993.5,10775.7
312,2026-08-04,7,2026-08-11,MAA,DEL,SpiceJet,7592.34,1723.42,9315.76
313,2026-08-04,7,2026-08-11,MAA,DEL,SpiceJet,7484.62,1698.96,9183.58
314,2026-08-04,7,2026-08-11,MAA,DEL,SpiceJet,7525.76,1708.3,9234.06
315,2026-08-04,7,2026-08-11,MAA,DEL,Akasa Air,7612.71,1728.04,9340.75
316,2026-08-04,7,2026-08-11,MAA,DEL,Akasa Air,8407.29,1908.4,10315.69
317,2026-08-04,15,2026-08-19,MAA,DEL,IndiGo,6276.41,1424.71,7701.12
318,2026-08-04,15,2026-08-19,MAA,DEL,IndiGo,6194.98,1406.22,7601.2
319,2026-08-04,15,2026-08-19,MAA,DEL,IndiGo,7095.95,1610.74,8706.69
320,2026-08-04,15,2026-08-19,MAA,DEL,IndiGo,7128.57,1618.14,8746.71
321,2026-08-04,15,2026-08-19,MAA,DEL,Air India,6875.1,1560.61,8435.71
322,2026-08-04,15,2026-08-19,MAA,DEL,Air India,7003.97,1589.86,8593.83
323,2026-08-04,15,2026-08-19,MAA,DEL,SpiceJet,6586.5,1495.1,8081.6
324,2026-08-04,15,2026-08-19,MAA,DEL,SpiceJet,6949.62,1577.52,8527.14
325,2026-08-04,15,2026-08-19,MAA,DEL,SpiceJet,7035.34,1596.98,8632.32
326,2026-08-04,15,2026-08-19,MAA,DEL,Akasa Air,6980.7,1584.57,8565.27
327,2026-08-04,15,2026-08-19,MAA,DEL,Akasa Air,6162.22,1398.79,7561.01
328,2026-08-04,15,2026-08-19,MAA,DEL,Akasa Air,6238.62,1416.13,7654.75
329,2026-08-04,30,2026-09-03,MAA,DEL,IndiGo,6115.17,1388.1,7503.27
330,2026-08-04,30,2026-09-03,MAA,DEL,IndiGo,6045.74,1372.35,7418.09
331,2026-08-04,30,2026-09-03,MAA,DEL,IndiGo,6137.19,1393.1,7530.29
332,2026-08-04,30,2026-09-03,MAA,DEL,Air India,6146.52,1395.22,7541.74
333,2026-08-04,30,2026-09-03,MAA,DEL,Air India,6945.23,1576.52,8521.75
334,2026-08-04,30,2026-09-03,MAA,DEL,Air India,5790.36,1314.38,7104.74
335,2026-08-04,30,2026-09-03,MAA,DEL,SpiceJet,5796.48,1315.76,7112.24
336,2026-08-04,30,2026-09-03,MAA,DEL,SpiceJet,5047.27,1145.7,6192.97
337,2026-08-04,30,2026-09-03,MAA,DEL,SpiceJet,5249.14,1191.52,6440.66
338,2026-08-04,30,2026-09-03,MAA,DEL,SpiceJet,5146.91,1168.32,6315.23
339,2026-08-04,30,2026-09-03,MAA,DEL,Akasa Air,5847.4,1327.33,7174.73
340,2026-08-04,30,2026-09-03,MAA,DEL,Akasa Air,5065.43,1149.82,6215.25
341,2026-08-04,30,2026-09-03,MAA,DEL,Akasa Air,5188.45,1177.75,6366.2
342,2026-08-04,30,2026-09-03,MAA,DEL,Akasa Air,5942.33,1348.87,7291.2
343,2026-08-04,45,2026-09-18,MAA,DEL,IndiGo,4434.92,1006.7,5441.62
344,2026-08-04,45,2026-09-18,MAA,DEL,IndiGo,4455.03,1011.27,5466.3
345,2026-08-04,45,2026-09-18,MAA,DEL,Air India,5699.13,1293.67,6992.8
346,2026-08-04,45,2026-09-18,MAA,DEL,Air India,5005.97,1136.33,6142.3
347,2026-08-04,45,2026-09-18,MAA,DEL,Air India,5256.99,1193.31,6450.3
348,2026-08-04,45,2026-09-18,MAA,DEL,SpiceJet,4409.61,1000.96,5410.57
349,2026-08-04,45,2026-09-18,MAA,DEL,SpiceJet,4386.48,995.71,5382.19
350,2026-08-04,45,2026-09-18,MAA,DEL,SpiceJet,4950.9,1123.83,6074.73
351,2026-08-04,45,2026-09-18,MAA,DEL,Akasa Air,4272.86,969.91,5242.77
352,2026-08-04,45,2026-09-18,MAA,DEL,Akasa Air,4946.32,1122.78,6069.1
353,2026-08-04,45,2026-09-18,MAA,DEL,Akasa Air,4957.89,1125.41,6083.3
354,2026-08-04,1,2026-08-05,HYD,BOM,IndiGo,7358.1,1670.24,9028.34
355,2026-08-04,1,2026-08-05,HYD,BOM,IndiGo,6278.45,1425.17,7703.62
356,2026-08-04,1,2026-08-05,HYD,BOM,Air India,8321.14,1888.85,10209.99
357,2026-08-04,1,2026-08-05,HYD,BOM,Air India,7173.12,1628.25,8801.37
358,2026-08-04,1,2026-08-05,HYD,BOM,Air India,8141.15,1847.99,9989.14
359,2026-08-04,1,2026-08-05,HYD,BOM,Air India,8495.77,1928.49,10424.26
360,2026-08-04,1,2026-08-05,HYD,BOM,SpiceJet,6948.4,1577.25,8525.65
361,2026-08-04,1,2026-08-05,HYD,BOM,SpiceJet,6217.7,1411.38,7629.08
362,2026-08-04,1,2026-08-05,HYD,BOM,SpiceJet,7362.23,1671.18,9033.41
363,2026-08-04,1,2026-08-05,HYD,BOM,SpiceJet,6956.47,1579.07,8535.54
364,2026-08-04,1,2026-08-05,HYD,BOM,Akasa Air,7118.86,1615.94,8734.8
365,2026-08-04,1,2026-08-05,HYD,BOM,Akasa Air,7235.73,1642.47,8878.2
366,2026-08-04,1,2026-08-05,HYD,BOM,Akasa Air,6595.97,1497.24,8093.21
367,2026-08-04,7,2026-08-11,HYD,BOM,IndiGo,4987.13,1132.05,6119.18
368,2026-08-04,7,2026-08-11,HYD,BOM,IndiGo,5131.39,1164.8,6296.19
369,2026-08-04,7,2026-08-11,HYD,BOM,Air India,6827.33,1549.76,8377.09
370,2026-08-04,7,2026-08-11,HYD,BOM,Air India,5813.77,1319.69,7133.46
371,2026-08-04,7,2026-08-11,HYD,BOM,Air India,6580.86,1493.82,8074.68
372,2026-08-04,7,2026-08-11,HYD,BOM,SpiceJet,5053.2,1147.05,6200.25
373,2026-08-04,7,2026-08-11,HYD,BOM,SpiceJet,4996.5,1134.18,6130.68
374,2026-08-04,7,2026-08-11,HYD,BOM,SpiceJet,5566.02,1263.45,6829.47
375,2026-08-04,7,2026-08-11,HYD,BOM,Akasa Air,5090.56,1155.52,6246.08
376,2026-08-04,7,2026-08-11,HYD,BOM,Akasa Air,5004.05,1135.89,6139.94
377,2026-08-04,7,2026-08-11,HYD,BOM,Akasa Air,5897.05,1338.59,7235.64
378,2026-08-04,15,2026-08-19,HYD,BOM,IndiGo,4876.67,1106.97,5983.64
379,2026-08-04,15,2026-08-19,HYD,BOM,IndiGo,4664.74,1058.87,5723.61
380,2026-08-04,15,2026-08-19,HYD,BOM,IndiGo,4842.31,1099.17,5941.48
381,2026-08-04,15,2026-08-19,HYD,BOM,IndiGo,4105.29,931.87,5037.16
382,2026-08-04,15,2026-08-19,HYD,BOM,Air India,4566.25,1036.51,5602.76
383,2026-08-04,15,2026-08-19,HYD,BOM,Air India,4702.74,1067.49,5770.23
384,2026-08-04,15,2026-08-19,HYD,BOM,Air India,5221.11,1185.16,6406.27
385,2026-08-04,15,2026-08-19,HYD,BOM,Air India,4921.58,1117.17,6038.75
386,2026-08-04,15,2026-08-19,HYD,BOM,SpiceJet,4596.84,1043.46,5640.3
387,2026-08-04,15,2026-08-19,HYD,BOM,SpiceJet,3960.13,898.92,4859.05
388,2026-08-04,15,2026-08-19,HYD,BOM,Akasa Air,3976.41,902.62,4879.03
389,2026-08-04,15,2026-08-19,HYD,BOM,Akasa Air,4196.94,952.68,5149.62
390,2026-08-04,15,2026-08-19,HYD,BOM,Akasa Air,4211.78,956.05,5167.83
391,2026-08-04,30,2026-09-03,HYD,BOM,IndiGo,3643.53,827.06,4470.59
392,2026-08-04,30,2026-09-03,HYD,BOM,IndiGo,3605.41,818.41,4423.82
393,2026-08-04,30,2026-09-03,HYD,BOM,IndiGo,3713.42,842.92,4556.34
394,2026-08-04,30,2026-09-03,HYD,BOM,IndiGo,4111.97,933.39,5045.36
395,2026-08-04,30,2026-09-03,HYD,BOM,Air India,4059.19,921.41,4980.6
396,2026-08-04,30,2026-09-03,HYD,BOM,Air India,4707.53,1068.58,5776.11
397,2026-08-04,30,2026-09-03,HYD,BOM,SpiceJet,3307.15,750.7,4057.85
398,2026-08-04,30,2026-09-03,HYD,BOM,SpiceJet,3963.92,899.78,4863.7
399,2026-08-04,30,2026-09-03,HYD,BOM,SpiceJet,3744.0,849.86,4593.86
400,2026-08-04,30,2026-09-03,HYD,BOM,SpiceJet,3978.01,902.98,4880.99
401,2026-08-04,30,2026-09-03,HYD,BOM,Akasa Air,3583.02,813.32,4396.34
402,2026-08-04,30,2026-09-03,HYD,BOM,Akasa Air,3840.14,871.69,4711.83
403,2026-08-04,30,2026-09-03,HYD,BOM,Akasa Air,4009.11,910.04,4919.15
404,2026-08-04,30,2026-09-03,HYD,BOM,Akasa Air,3824.75,868.19,4692.94
405,2026-08-04,45,2026-09-18,HYD,BOM,IndiGo,3098.96,703.45,3802.41
406,2026-08-04,45,2026-09-18,HYD,BOM,IndiGo,3531.78,801.69,4333.47
407,2026-08-04,45,2026-09-18,HYD,BOM,IndiGo,3092.05,701.88,3793.93
408,2026-08-04,45,2026-09-18,HYD,BOM,IndiGo,3428.84,778.33,4207.17
409,2026-08-04,45,2026-09-18,HYD,BOM,Air India,3945.51,895.61,4841.12
410,2026-08-04,45,2026-09-18,HYD,BOM,Air India,3545.36,804.78,4350.14
411,2026-08-04,45,2026-09-18,HYD,BOM,Air India,3767.83,855.28,4623.11
412,2026-08-04,45,2026-09-18,HYD,BOM,SpiceJet,2877.03,653.07,3530.1
413,2026-08-04,45,2026-09-18,HYD,BOM,SpiceJet,3283.05,745.23,4028.28
414,2026-08-04,45,2026-09-18,HYD,BOM,SpiceJet,3291.36,747.12,4038.48
415,2026-08-04,45,2026-09-18,HYD,BOM,Akasa Air,3022.33,686.05,3708.38
416,2026-08-04,45,2026-09-18,HYD,BOM,Akasa Air,3465.47,786.64,4252.11
417,2026-08-04,45,2026-09-18,HYD,BOM,Akasa Air,3373.77,765.82,4139.59
418,2026-08-04,45,2026-09-18,HYD,BOM,Akasa Air,2968.44,673.82,3642.26
419,2026-08-04,1,2026-08-05,BOM,GOI,IndiGo,7110.67,1614.08,8724.75
420,2026-08-04,1,2026-08-05,BOM,GOI,IndiGo,6280.27,1425.58,7705.85
421,2026-08-04,1,2026-08-05,BOM,GOI,Air India,6767.22,1536.12,8303.34
422,2026-08-04,1,2026-08-05,BOM,GOI,Air India,7045.0,1599.17,8644.17
423,2026-08-04,1,2026-08-05,BOM,GOI,SpiceJet,5904.05,1340.18,7244.23
424,2026-08-04,1,2026-08-05,BOM,GOI,SpiceJet,6101.37,1384.97,7486.34
425,2026-08-04,1,2026-08-05,BOM,GOI,SpiceJet,6796.73,1542.81,8339.54
426,2026-08-04,1,2026-08-05,BOM,GOI,SpiceJet,6101.34,1384.97,7486.31
427,2026-08-04,1,2026-08-05,BOM,GOI,Akasa Air,5889.5,1336.88,7226.38
428,2026-08-04,1,2026-08-05,BOM,GOI,Akasa Air,6147.67,1395.48,7543.15
429,2026-08-04,1,2026-08-05,BOM,GOI,Akasa Air,6943.52,1576.14,8519.66
430,2026-08-04,7,2026-08-11,BOM,GOI,IndiGo,4872.76,1106.09,5978.85
431,2026-08-04,7,2026-08-11,BOM,GOI,IndiGo,5462.05,1239.85,6701.9
432,2026-08-04,7,2026-08-11,BOM,GOI,IndiGo,5522.93,1253.67,6776.6
433,2026-08-04,7,2026-08-11,BOM,GOI,IndiGo,5380.54,1221.35,6601.89
434,2026-08-04,7,2026-08-11,BOM,GOI,Air India,5471.09,1241.91,6713.0
435,2026-08-04,7,2026-08-11,BOM,GOI,Air India,6026.23,1367.92,7394.15
436,2026-08-04,7,2026-08-11,BOM,GOI,SpiceJet,5232.6,1187.77,6420.37
437,2026-08-04,7,2026-08-11,BOM,GOI,SpiceJet,5120.64,1162.35,6282.99
438,2026-08-04,7,2026-08-11,BOM,GOI,SpiceJet,4514.77,1024.82,5539.59
439,2026-08-04,7,2026-08-11,BOM,GOI,SpiceJet,4642.66,1053.86,5696.52
440,2026-08-04,7,2026-08-11,BOM,GOI,Akasa Air,4664.89,1058.9,5723.79
441,2026-08-04,7,2026-08-11,BOM,GOI,Akasa Air,4621.8,1049.12,5670.92
442,2026-08-04,15,2026-08-19,BOM,GOI,IndiGo,4376.75,993.5,5370.25
443,2026-08-04,15,2026-08-19,BOM,GOI,IndiGo,3926.03,891.18,4817.21
444,2026-08-04,15,2026-08-19,BOM,GOI,IndiGo,4468.56,1014.33,5482.89
445,2026-08-04,15,2026-08-19,BOM,GOI,IndiGo,3964.38,899.89,4864.27
446,2026-08-04,15,2026-08-19,BOM,GOI,Air India,4901.39,1112.59,6013.98
447,2026-08-04,15,2026-08-19,BOM,GOI,Air India,4425.35,1004.53,5429.88
448,2026-08-04,15,2026-08-19,BOM,GOI,Air India,5126.49,1163.68,6290.17
449,2026-08-04,15,2026-08-19,BOM,GOI,Air India,4564.24,1036.05,5600.29
450,2026-08-04,15,2026-08-19,BOM,GOI,SpiceJet,3799.72,862.51,4662.23
451,2026-08-04,15,2026-08-19,BOM,GOI,SpiceJet,4409.56,1000.94,5410.5
452,2026-08-04,15,2026-08-19,BOM,GOI,Akasa Air,3997.71,907.45,4905.16
453,2026-08-04,15,2026-08-19,BOM,GOI,Akasa Air,3843.13,872.37,4715.5
454,2026-08-04,15,2026-08-19,BOM,GOI,Akasa Air,3831.36,869.69,4701.05
455,2026-08-04,15,2026-08-19,BOM,GOI,Akasa Air,3927.09,891.43,4818.52
456,2026-08-04,30,2026-09-03,BOM,GOI,IndiGo,3831.11,869.64,4700.75
457,2026-08-04,30,2026-09-03,BOM,GOI,IndiGo,3426.67,777.83,4204.5
458,2026-08-04,30,2026-09-03,BOM,GOI,IndiGo,3432.76,779.22,4211.98
459,2026-08-04,30,2026-09-03,BOM,GOI,Air India,3804.6,863.62,4668.22
460,2026-08-04,30,2026-09-03,BOM,GOI,Air India,3657.41,830.21,4487.62
461,2026-08-04,30,2026-09-03,BOM,GOI,Air India,3836.57,870.88,4707.45
462,2026-08-04,30,2026-09-03,BOM,GOI,Air India,3813.82,865.71,4679.53
463,2026-08-04,30,2026-09-03,BOM,GOI,SpiceJet,3341.63,758.53,4100.16
464,2026-08-04,30,2026-09-03,BOM,GOI,SpiceJet,3192.49,724.67,3917.16
465,2026-08-04,30,2026-09-03,BOM,GOI,SpiceJet,3763.87,854.37,4618.24
466,2026-08-04,30,2026-09-03,BOM,GOI,SpiceJet,3657.74,830.28,4488.02
467,2026-08-04,30,2026-09-03,BOM,GOI,Akasa Air,3275.79,743.58,4019.37
468,2026-08-04,30,2026-09-03,BOM,GOI,Akasa Air,3357.16,762.06,4119.22
469,2026-08-04,30,2026-09-03,BOM,GOI,Akasa Air,3750.24,851.28,4601.52
470,2026-08-04,30,2026-09-03,BOM,GOI,Akasa Air,3198.41,726.02,3924.43
471,2026-08-04,45,2026-09-18,BOM,GOI,IndiGo,3197.62,725.84,3923.46
472,2026-08-04,45,2026-09-18,BOM,GOI,IndiGo,2799.52,635.48,3435.0
473,2026-08-04,45,2026-09-18,BOM,GOI,Air India,3129.62,710.41,3840.03
474,2026-08-04,45,2026-09-18,BOM,GOI,Air India,3681.8,835.75,4517.55
475,2026-08-04,45,2026-09-18,BOM,GOI,SpiceJet,3067.92,696.4,3764.32
476,2026-08-04,45,2026-09-18,BOM,GOI,SpiceJet,3156.56,716.52,3873.08
477,2026-08-04,45,2026-09-18,BOM,GOI,SpiceJet,3132.25,711.0,3843.25
478,2026-08-04,45,2026-09-18,BOM,GOI,SpiceJet,3084.09,700.07,3784.16
479,2026-08-04,45,2026-09-18,BOM,GOI,Akasa Air,2697.5,612.32,3309.82
480,2026-08-04,45,2026-09-18,BOM,GOI,Akasa Air,2855.05,648.08,3503.13
481,2026-08-04,45,2026-09-18,BOM,GOI,Akasa Air,3213.62,729.47,3943.09
482,2026-08-04,1,2026-08-05,DEL,SXR,IndiGo,10611.95,2408.85,13020.8
483,2026-08-04,1,2026-08-05,DEL,SXR,IndiGo,11004.98,2498.06,13503.04
484,2026-08-04,1,2026-08-05,DEL,SXR,IndiGo,9232.34,2095.69,11328.03
485,2026-08-04,1,2026-08-05,DEL,SXR,Air India,11887.62,2698.42,14586.04
486,2026-08-04,1,2026-08-05,DEL,SXR,Air India,10783.11,2447.7,13230.81
487,2026-08-04,1,2026-08-05,DEL,SXR,Air India,11549.6,2621.69,14171.29
488,2026-08-04,1,2026-08-05,DEL,SXR,SpiceJet,10543.48,2393.3,12936.78
489,2026-08-04,1,2026-08-05,DEL,SXR,SpiceJet,8742.44,1984.48,10726.92
490,2026-08-04,1,2026-08-05,DEL,SXR,SpiceJet,10145.94,2303.06,12449.0
491,2026-08-04,1,2026-08-05,DEL,SXR,SpiceJet,9129.16,2072.26,11201.42
492,2026-08-04,1,2026-08-05,DEL,SXR,Akasa Air,8964.98,2035.0,10999.98
493,2026-08-04,1,2026-08-05,DEL,SXR,Akasa Air,9385.55,2130.46,11516.01
494,2026-08-04,7,2026-08-11,DEL,SXR,IndiGo,7410.86,1682.22,9093.08
495,2026-08-04,7,2026-08-11,DEL,SXR,IndiGo,8232.51,1868.73,10101.24
496,2026-08-04,7,2026-08-11,DEL,SXR,Air India,9361.29,2124.96,11486.25
497,2026-08-04,7,2026-08-11,DEL,SXR,Air India,8060.84,1829.76,9890.6
498,2026-08-04,7,2026-08-11,DEL,SXR,Air India,8596.7,1951.4,10548.1
499,2026-08-04,7,2026-08-11,DEL,SXR,SpiceJet,6975.19,1583.33,8558.52
500,2026-08-04,7,2026-08-11,DEL,SXR,SpiceJet,7165.37,1626.5,8791.87
501,2026-08-04,7,2026-08-11,DEL,SXR,SpiceJet,8065.48,1830.82,9896.3
502,2026-08-04,7,2026-08-11,DEL,SXR,SpiceJet,8077.18,1833.47,9910.65
503,2026-08-04,7,2026-08-11,DEL,SXR,Akasa Air,7081.54,1607.46,8689.0
504,2026-08-04,7,2026-08-11,DEL,SXR,Akasa Air,7400.64,1679.9,9080.54
505,2026-08-04,7,2026-08-11,DEL,SXR,Akasa Air,7163.78,1626.13,8789.91
506,2026-08-04,7,2026-08-11,DEL,SXR,Akasa Air,7121.96,1616.64,8738.6
507,2026-08-04,15,2026-08-19,DEL,SXR,IndiGo,6648.62,1509.19,8157.81
508,2026-08-04,15,2026-08-19,DEL,SXR,IndiGo,7004.65,1590.01,8594.66
509,2026-08-04,15,2026-08-19,DEL,SXR,IndiGo,6267.34,1422.65,7689.99
510,2026-08-04,15,2026-08-19,DEL,SXR,IndiGo,6937.34,1574.73,8512.07
511,2026-08-04,15,2026-08-19,DEL,SXR,Air India,7745.09,1758.09,9503.18
512,2026-08-04,15,2026-08-19,DEL,SXR,Air India,6594.92,1497.01,8091.93
513,2026-08-04,15,2026-08-19,DEL,SXR,Air India,7041.23,1598.32,8639.55
514,2026-08-04,15,2026-08-19,DEL,SXR,Air India,6908.67,1568.22,8476.89
515,2026-08-04,15,2026-08-19,DEL,SXR,SpiceJet,5737.47,1302.37,7039.84
516,2026-08-04,15,2026-08-19,DEL,SXR,SpiceJet,5805.84,1317.89,7123.73
517,2026-08-04,15,2026-08-19,DEL,SXR,SpiceJet,6628.9,1504.72,8133.62
518,2026-08-04,15,2026-08-19,DEL,SXR,SpiceJet,6587.09,1495.23,8082.32
519,2026-08-04,15,2026-08-19,DEL,SXR,Akasa Air,5893.31,1337.75,7231.06
520,2026-08-04,15,2026-08-19,DEL,SXR,Akasa Air,6071.98,1378.3,7450.28
521,2026-08-04,30,2026-09-03,DEL,SXR,IndiGo,5189.54,1177.99,6367.53
522,2026-08-04,30,2026-09-03,DEL,SXR,IndiGo,5948.9,1350.36,7299.26
523,2026-08-04,30,2026-09-03,DEL,SXR,IndiGo,5927.12,1345.42,7272.54
524,2026-08-04,30,2026-09-03,DEL,SXR,IndiGo,5871.46,1332.79,7204.25
525,2026-08-04,30,2026-09-03,DEL,SXR,Air India,6396.23,1451.9,7848.13
526,2026-08-04,30,2026-09-03,DEL,SXR,Air India,5900.21,1339.31,7239.52
527,2026-08-04,30,2026-09-03,DEL,SXR,Air India,5591.57,1269.25,6860.82
528,2026-08-04,30,2026-09-03,DEL,SXR,SpiceJet,5456.24,1238.53,6694.77
529,2026-08-04,30,2026-09-03,DEL,SXR,SpiceJet,5497.33,1247.86,6745.19
530,2026-08-04,30,2026-09-03,DEL,SXR,Akasa Air,4890.18,1110.04,6000.22
531,2026-08-04,30,2026-09-03,DEL,SXR,Akasa Air,5535.88,1256.61,6792.49
532,2026-08-04,30,2026-09-03,DEL,SXR,Akasa Air,5710.27,1296.2,7006.47
533,2026-08-04,30,2026-09-03,DEL,SXR,Akasa Air,5660.21,1284.83,6945.04
534,2026-08-04,45,2026-09-18,DEL,SXR,IndiGo,4406.77,1000.31,5407.08
535,2026-08-04,45,2026-09-18,DEL,SXR,IndiGo,4917.58,1116.26,6033.84
536,2026-08-04,45,2026-09-18,DEL,SXR,Air India,4896.71,1111.52,6008.23
537,2026-08-04,45,2026-09-18,DEL,SXR,Air India,5540.57,1257.68,6798.25
538,2026-08-04,45,2026-09-18,DEL,SXR,SpiceJet,4027.56,914.23,4941.79
539,2026-08-04,45,2026-09-18,DEL,SXR,SpiceJet,4906.0,1113.63,6019.63
540,2026-08-04,45,2026-09-18,DEL,SXR,SpiceJet,4808.98,1091.61,5900.59
541,2026-08-04,45,2026-09-18,DEL,SXR,Akasa Air,4397.23,998.14,5395.37
542,2026-08-04,45,2026-09-18,DEL,SXR,Akasa Air,5008.83,1136.97,6145.8
543,2026-08-04,45,2026-09-18,DEL,SXR,Akasa Air,4158.89,944.04,5102.93
544,2026-08-04,45,2026-09-18,DEL,SXR,Akasa Air,4248.77,964.45,5213.22
545,2026-08-04,1,2026-08-05,IXL,DEL,IndiGo,12994.63,2949.7,15944.33
546,2026-08-04,1,2026-08-05,IXL,DEL,IndiGo,13088.04,2970.91,16058.95
547,2026-08-04,1,2026-08-05,IXL,DEL,IndiGo,11606.96,2634.71,14241.67
548,2026-08-04,1,2026-08-05,IXL,DEL,Air India,12731.47,2889.97,15621.44
549,2026-08-04,1,2026-08-05,IXL,DEL,Air India,14999.6,3404.82,18404.42
550,2026-08-04,1,2026-08-05,IXL,DEL,Air India,12724.42,2888.37,15612.79
551,2026-08-04,1,2026-08-05,IXL,DEL,Air India,14602.86,3314.76,17917.62
552,2026-08-04,1,2026-08-05,IXL,DEL,SpiceJet,11410.64,2590.15,14000.79
553,2026-08-04,1,2026-08-05,IXL,DEL,SpiceJet,11380.51,2583.31,13963.82
554,2026-08-04,1,2026-08-05,IXL,DEL,SpiceJet,12498.77,2837.15,15335.92
555,2026-08-04,1,2026-08-05,IXL,DEL,SpiceJet,11122.79,2524.81,13647.6
556,2026-08-04,1,2026-08-05,IXL,DEL,Akasa Air,12915.16,2931.66,15846.82
557,2026-08-04,1,2026-08-05,IXL,DEL,Akasa Air,11592.67,2631.46,14224.13
558,2026-08-04,1,2026-08-05,IXL,DEL,Akasa Air,12692.7,2881.16,15573.86
559,2026-08-04,1,2026-08-05,IXL,DEL,Akasa Air,11807.61,2680.25,14487.86
560,2026-08-04,7,2026-08-11,IXL,DEL,IndiGo,9111.28,2068.2,11179.48
561,2026-08-04,7,2026-08-11,IXL,DEL,IndiGo,10321.37,2342.89,12664.26
562,2026-08-04,7,2026-08-11,IXL,DEL,IndiGo,9203.78,2089.2,11292.98
563,2026-08-04,7,2026-08-11,IXL,DEL,Air India,11364.03,2579.56,13943.59
564,2026-08-04,7,2026-08-11,IXL,DEL,Air India,11849.65,2689.8,14539.45
565,2026-08-04,7,2026-08-11,IXL,DEL,Air India,11305.02,2566.17,13871.19
566,2026-08-04,7,2026-08-11,IXL,DEL,Air India,11407.22,2589.37,13996.59
567,2026-08-04,7,2026-08-11,IXL,DEL,SpiceJet,8621.77,1957.09,10578.86
568,2026-08-04,7,2026-08-11,IXL,DEL,SpiceJet,8947.22,2030.97,10978.19
569,2026-08-04,7,2026-08-11,IXL,DEL,SpiceJet,10030.65,2276.89,12307.54
570,2026-08-04,7,2026-08-11,IXL,DEL,SpiceJet,9811.58,2227.17,12038.75
571,2026-08-04,7,2026-08-11,IXL,DEL,Akasa Air,10232.19,2322.65,12554.84
572,2026-08-04,7,2026-08-11,IXL,DEL,Akasa Air,9286.68,2108.02,11394.7
573,2026-08-04,7,2026-08-11,IXL,DEL,Akasa Air,8784.12,1993.94,10778.06
574,2026-08-04,7,2026-08-11,IXL,DEL,Akasa Air,9282.46,2107.06,11389.52
575,2026-08-04,15,2026-08-19,IXL,DEL,IndiGo,8546.87,1940.09,10486.96
576,2026-08-04,15,2026-08-19,IXL,DEL,IndiGo,7549.9,1713.78,9263.68
577,2026-08-04,15,2026-08-19,IXL,DEL,IndiGo,8222.79,1866.52,10089.31
578,2026-08-04,15,2026-08-19,IXL,DEL,IndiGo,7795.22,1769.47,9564.69
579,2026-08-04,15,2026-08-19,IXL,DEL,Air India,8526.89,1935.55,10462.44
580,2026-08-04,15,2026-08-19,IXL,DEL,Air India,8682.51,1970.88,10653.39
581,2026-08-04,15,2026-08-19,IXL,DEL,Air India,8739.27,1983.76,10723.03
582,2026-08-04,15,2026-08-19,IXL,DEL,SpiceJet,7894.55,1792.01,9686.56
583,2026-08-04,15,2026-08-19,IXL,DEL,SpiceJet,8398.55,1906.42,10304.97
584,2026-08-04,15,2026-08-19,IXL,DEL,SpiceJet,7375.95,1674.3,9050.25
585,2026-08-04,15,2026-08-19,IXL,DEL,Akasa Air,7610.24,1727.48,9337.72
586,2026-08-04,15,2026-08-19,IXL,DEL,Akasa Air,7608.06,1726.98,9335.04
587,2026-08-04,15,2026-08-19,IXL,DEL,Akasa Air,7345.9,1667.47,9013.37
588,2026-08-04,15,2026-08-19,IXL,DEL,Akasa Air,7219.23,1638.72,8857.95
589,2026-08-04,30,2026-09-03,IXL,DEL,IndiGo,6130.1,1391.5,7521.6
590,2026-08-04,30,2026-09-03,IXL,DEL,IndiGo,7295.15,1655.95,8951.1
591,2026-08-04,30,2026-09-03,IXL,DEL,IndiGo,6388.46,1450.14,7838.6
592,2026-08-04,30,2026-09-03,IXL,DEL,Air India,7897.69,1792.73,9690.42
593,2026-08-04,30,2026-09-03,IXL,DEL,Air India,8413.06,1909.71,10322.77
594,2026-08-04,30,2026-09-03,IXL,DEL,Air India,7023.34,1594.26,8617.6
595,2026-08-04,30,2026-09-03,IXL,DEL,SpiceJet,6095.31,1383.6,7478.91
